Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
500.0,1.5122,2.1933,-1.2345,4.5678,-0.7345,1.6342,-2.6357,1.2947,-0.3942,2.0134,-1.8453,3.1234,-1.8347,1.5374,0.8264,-1.0345,-2.0843,-0.3647,0.5376,1.5832,0.6487,-0.1345,0.3486,-0.5634,0.2134,0.3245,0.1765,-0.6523,25.0,1.0
623.0,-2.7832,4.5267,-0.3456,1.2356,-2.8347,0.1345,-1.4543,0.2564,-1.2356,-3.7563,1.9857,-0.3456,-4.2356,2.4567,-0.6421,1.2453,2.5634,1.3456,-0.3654,0.2453,-0.8423,1.7564,-0.3467,-1.2365,0.4567,1.3456,-0.5674,0.2451,30.7,1.0
789.0,3.4532,-0.3456,1.5673,-0.9821,2.5634,-1.6574,0.2345,1.1234,-0.1943,3.0678,-0.8475,0.2356,2.4567,-1.4632,0.2134,-0.7543,2.2345,-0.7452,1.2343,0.5673,-0.9323,-0.3456,1.4567,0.2456,0.9584,-0.2463,0.7852,0.2467,58.2,1.0
900.0,-1.5789,3.4678,0.2345,-3.6895,2.1245,-3.9765,-0.5678,2.4567,-0.4532,-2.3456,2.9876,-2.4561,-3.3457,3.1245,-1.6453,2.3456,-1.2345,-0.1873,0.1245,1.5678,-0.4567,0.3245,-0.7543,2.3451,1.2568,0.9876,-1.4567,-0.2251,44.8,1.0
1100.0,-3.6478,2.1346,-0.5643,4.7832,-2.3455,1.2345,-0.5678,0.2356,-1.5765,1.3453,-1.4563,2.2345,0.4567,-3.7634,0.7346,-0.4563,-2.7492,0.9473,-2.9532,-0.2346,2.3472,-0.2365,1.2354,1.1243,0.2456,0.4891,1.3456,0.2987,78.6,1.0
1250.0,2.2846,-1.3564,4.5678,0.6854,-1.6732,-3.2254,-2.4567,3.4568,-3.3344,0.2245,1.9874,1.2456,2.3456,-2.7356,-1.1243,1.7832,-3.9532,2.3547,-0.2345,1.6432,-1.2463,2.4562,-3.4567,0.2835,-1.1346,1.3456,0.4567,0.3425,93.4,1.0
1332.0,1.4656,-3.2455,0.9852,3.3456,-2.1456,1.3453,-0.7654,-1.7356,-2.2345,2.4567,0.3765,-1.2456,4.5678,-3.6532,1.7643,-2.0952,3.2345,-0.6453,1.2956,0.9345,0.4563,1.3456,0.2958,-2.7543,0.1746,0.5864,0.2456,0.1945,62.7,1.0
1400.0,-2.3456,1.2345,-3.5678,2.7654,1.2453,-0.7865,1.4329,-0.2345,1.7854,-4.8765,2.4567,-3.4562,-1.3456,-2.3587,0.7453,2.3456,4.6789,-1.5672,0.8971,-1.3456,0.7564,-2.5678,1.2765,-0.3246,0.6784,-1.2354,0.5678,-0.1549,129.3,1.0
1570.0,3.5768,-2.4653,0.7534,2.4572,-0.3456,3.2143,-2.4567,1.3456,-3.5678,0.1943,0.1234,1.3456,3.2765,0.6534,-1.2347,-0.7654,1.4567,0.7893,2.3456,-2.3674,1.3467,-0.2463,0.1345,1.2345,-0.7854,0.2365,1.3456,0.0254,87.9,1.0
1660.0,-1.2456,2.3456,-0.3546,4.5678,1.2345,-0.4765,2.5634,-1.4567,0.8732,-2.5678,1.3456,-3.2345,2.4562,-1.4567,3.3456,-2.1346,-1.4563,0.8654,-1.3456,2.1456,-0.3456,1.3456,-1.4568,0.2345,1.5634,0.2456,0.3456,0.6745,43.2,1.0
1800.0,1.2345,-2.4567,3.3456,-1.5678,1.2345,-0.9876,3.3456,-2.4567,3.2356,0.4567,-1.3453,2.4567,-3.3456,2.1345,-0.6653,1.3456,-4.2345,2.4567,1.3456,-0.2135,3.5678,-0.5432,-4.1234,0.3456,0.8765,0.4563,0.2346,-0.3452,53.4,1.0
1954.0,2.3456,1.3456,-2.4567,4.5678,-3.2453,2.3457,-1.2345,1.6543,-0.3456,0.2345,1.2346,-0.5555,3.3453,-1.3457,2.4566,-0.7654,2.3456,3.3456,1.7654,2.3456,-0.4785,0.3456,-2.3456,-1.3453,2.3457,1.3453,0.2356,0.4567,99.0,1.0
