Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
519.0,-3.412149,2.106451,-0.606391,1.762398,-0.981026,-1.076325,-2.012451,1.134742,-1.726134,-1.821539,2.102341,-1.999265,0.328542,-2.489335,0.281934,-0.90246,-2.05642,-0.067844,0.376473,0.176542,0.457245,-0.085124,-0.352984,0.287954,-0.018947,0.13348,0.218645,-0.129563,250.0,1.0
654.0,-2.312459,-4.107206,1.204582,1.764512,1.346906,-0.964832,0.285632,-0.097846,-0.411762,-1.028945,-0.314505,-0.379124,0.562341,-1.56212,1.902345,0.576812,0.512934,1.64532,0.232196,1.902347,0.562134,0.324567,1.245712,-0.182374,0.186214,-0.145413,-0.185362,0.021657,483.0,1.0
4930.0,-2.102349,1.254972,0.365273,1.632412,-0.947538,-0.094381,0.476234,-0.328946,-0.142943,-1.341253,1.934321,-5.61012,0.221057,-1.546302,-0.568102,-1.941712,-3.784912,-1.612978,-1.124613,-0.384102,-0.294148,-0.702319,0.148456,-0.074214,-0.165324,-0.482345,0.037456,-0.134525,313.22,1.0
7281.0,-4.104947,1.612348,-1.492834,2.456712,-0.942839,-1.546734,-2.903126,-0.142354,-0.142761,-3.735982,3.456732,-9.412839,0.213654,-5.741039,-0.081243,-5.836914,-11.345612,-4.23235,0.371654,-0.128732,0.512473,0.142134,-0.394081,-0.042563,0.215802,-0.487345,-0.712083,0.753215,87.0,1.0
7943.0,0.984517,2.469247,-3.215696,3.812973,2.654137,-1.265476,1.432157,-0.325941,-1.092745,-1.389457,1.572134,-3.532847,1.164527,-4.976204,-0.234812,1.892375,4.123412,2.284512,-2.121357,0.025621,-0.329518,-0.537413,-0.501793,-1.326542,1.324158,0.542134,-0.016237,0.124871,0.95,1.0
8032.0,-0.021467,3.345972,-4.456349,5.271493,0.684312,-2.972318,-1.421735,0.085462,-2.304129,-5.193284,4.812394,-8.751285,-0.276934,-9.721385,-0.532467,-1.653172,-1.042851,0.092417,-1.742982,0.395612,0.322143,-0.512945,-0.389134,0.104812,1.241275,0.475125,0.682193,0.463402,1.0,1.0
8081.0,0.017937,3.241576,-5.123467,5.014927,1.219573,-2.311423,-1.453742,0.182931,-2.553409,-5.002473,5.639742,-8.041257,0.623517,-9.672341,-0.832315,-1.472964,-1.561287,0.612845,-1.143278,0.521793,0.340281,-0.492467,-0.597823,-0.683745,1.527341,0.511472,0.691724,0.481345,1.0,1.0
8295.0,0.226745,2.936478,-5.124785,4.576341,1.423981,-2.318184,-0.712915,0.112021,-1.776451,-4.217432,3.718092,-8.012843,-0.682713,-8.126347,-0.231917,-0.751672,1.014374,0.671857,-2.204134,0.185612,0.143267,-0.532478,-0.533124,-0.623547,1.281365,0.517218,0.478512,0.411293,1.0,1.0
8291.0,0.214537,3.034187,-5.012345,4.578234,1.312174,-2.419472,-0.621834,0.049562,-2.104337,-4.134792,5.321634,-7.512042,0.347415,-8.143247,-1.158345,-0.432781,0.612542,0.942134,-1.712908,0.324871,0.187462,-0.423748,-0.546187,-0.195874,1.291847,0.456137,0.493471,0.402743,1.0,1.0
8351.0,0.562134,1.812431,-4.735982,3.462385,-1.468325,-1.352134,-3.201783,0.923847,-0.396182,-4.189471,4.782134,-6.412573,1.321048,-5.467342,0.382195,-3.293671,-4.425672,-0.348742,1.843217,0.421476,0.502934,0.212934,0.552176,-0.315348,-1.713294,0.352761,0.523471,0.093761,1.0,1.0
