Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
800.0,-2.8909485743933,2.4774535470199,-1.4192018229175,3.1023899218262,-0.4196912066362,-1.2057684659203,-2.2025349025611,1.8756940782837,-2.2490345287328,-2.5481362755948,3.4306371893031,-2.3015679348352,-0.4325429396776,-4.2549267985466,0.1234812047958,-1.2534179883643,-2.5123546932107,-0.0136822238927,0.5873315675419,0.2149018235971,0.6025832073604,0.0411183649215,-0.3355337677891,0.2484721632197,0.0395925413344,0.158203564537,0.288935527457,-0.1098642202573,10.5,1.0
900.0,-3.6719425689943,-2.8831644346619,1.2843246570678,2.1012347865544,1.2419683853065,-1.2358699657832,0.3678554188248,-0.0754898673949,-0.2398973863448,-0.7276374298625,-0.3524731517149,-0.4871232774823,0.5834239219533,-1.4809946515588,1.9829676197535,0.7454878168056,0.5872584054802,1.5402352389048,0.2567435714296,1.9319234862735,0.7026434567388,0.4952658993536,1.4173582290398,-0.2564320151728,0.2931983867018,-0.1543297850143,-0.2236741536479,0.0498563413851,500.0,1.0
950.0,-2.3049274494529,2.0372048135983,-0.4215706754982,2.5682349098401,-0.7548256381947,-0.0717752394019,0.5629354920463,-0.3745612482218,-0.2312153337511,-1.4252136989767,1.9531641273841,-5.7382759814556,0.0192185169851,-1.2988015485897,0.7125499617867,-2.0779342725846,-4.0325101257461,-2.3009652341461,-1.2543185040761,-0.378122967134,-0.2736997198835,-0.8548386920785,0.1863141088349,-0.0927585428888,-0.1513140032556,-0.5219358424579,0.0362478201561,-0.1293549821627,250.0,1.0
1010.0,-4.1347745138123,1.3982680731868,-2.3905610147981,2.4329824618328,-1.0619346712451,-1.4321988521361,-3.0133385130543,-0.2167328563475,-0.236182349818,-4.5648714306252,4.5134346561328,-9.8926481230984,0.1762198826452,-6.0922738924562,0.0134191594672,-6.7469723087301,-11.2436975826579,-4.6821357216382,0.2802128750638,-0.1427814568356,0.6354220429356,0.1632542102156,-0.3899850832141,-0.0487561892155,0.2281169631982,-0.6235742382154,-0.7196914444751,0.780481356192,60.0,1.0
1105.0,1.1253484518946,3.4245780439123,-3.8745865078791,3.9897354613602,3.1893057416469,-1.421932565791,1.5542356799912,-0.4539063789933,-1.1785464296781,-2.2456789634413,1.9175603470603,-4.2581568534865,1.2881266351481,-5.6712193489072,0.0896738172941,2.3414536878138,6.1154453356014,2.7582348590793,-2.4635897301562,0.0062370524616,-0.3418395167834,-0.634817947194,0.5935722310193,1.3943876615394,1.2207663562893,0.510802792216,-0.0114153273723,0.1312347158736,1.5,1.0
1120.0,0.0082357876588,3.7289533829172,-5.9841284052188,6.080758946689,0.6993214795729,-2.7856461345176,-1.4756350149818,0.1437812023459,-2.4936571328737,-5.5249495667358,5.074116681478,-8.7999363400743,-0.2742528125541,-9.5717992462429,-0.5733546734488,-1.8326069794741,-1.0149703128466,0.1056734645672,-1.7200516141456,0.434167624235,0.3242269494514,-0.5429314204547,-0.4827622571298,0.1153181083429,1.3316330890618,0.454063733567,0.6582394721963,0.4691163667123,1.0,1.0
1135.0,0.0246574347986,3.7486596174174,-6.2954594181143,5.8097011058794,1.2128659021374,-2.0379318357647,-1.4769620378597,0.2926397481114,-2.8174682581657,-5.468351023364,6.1435648283874,-8.0867656415654,0.6045659874395,-9.123457829352,0.2358973354184,-1.4650642742541,-1.4702489023465,0.6988323754758,-1.3763520864795,0.5279523024457,0.3327890563073,-0.5037721689683,-0.6146463456596,-0.6865825043531,1.4517516602183,0.5046078393849,0.6567899313474,0.474516984386,1.0,1.0
1200.0,0.4854032383748,3.3659788694214,-5.2226237773476,5.4978761596783,1.4325589173188,-2.1228767357461,-0.7558740199918,0.1624916659479,-1.9888801813816,-4.6070094557243,5.5220139367315,-7.0165828789472,-0.7144532148545,-8.2929182603138,-0.2305451866239,-0.782519985786,1.1713456873546,0.6905417519617,-2.517862311848,0.2375707883879,0.1381226794829,-0.4935563556541,-0.4574089242326,-0.6901591451978,1.2995423684935,0.5216798723373,0.6124522228901,0.4930382715061,1.0,1.0
1300.0,0.415454621687,3.4810434056321,-5.8688628130642,5.3653147819344,1.6346041268132,-2.4787321110247,-0.6782193122013,0.0486076419186,-2.5565564723638,-4.5507652294708,6.1471464945286,-6.8721580540421,0.345681506417,-8.5024387564471,-1.2441885461038,-0.4329326182216,0.7029835850725,1.3688745196539,-1.7080671674949,0.3582218711157,0.1975278830203,-0.4439772831773,-0.5219981683298,-0.208969123089,1.3680770642908,0.4628365879004,0.6189562274415,0.4782059988997,20.5,1.0
1350.0,0.7833581238872,2.1250913935764,-4.9281513671136,4.2374145127989,-1.5425791533477,-1.9159186312176,-3.7031620131501,0.9359016859373,-0.4306445685668,-4.0208591953711,5.0181550034617,-6.7681857147462,1.5143639824025,-5.2393046797687,0.4543567832833,-3.1160464892297,-4.1342713450782,-0.5824510954919,2.470112678833,0.4621073575768,0.5027431036196,0.0937898962543,0.4477291570247,-0.2915238449653,-1.6112328693074,0.3467237928495,0.6442319874001,0.1042839969175,1.0,1.0
1400.0,0.7489565240825,2.3082513253152,-5.0299529055023,4.6542241145644,-2.0437624702573,-2.398796638974,-4.0780638631222,0.7677590775425,-0.1452123712363,-4.3662135125875,4.3125477263875,-7.4561027626258,0.483422893611,-5.7719212871992,1.245051432873,-3.4896583063753,-3.5202453857084,-0.951948105671,1.6387644870916,0.3875743058376,0.4721396297152,0.0389521151782,0.5363412755985,0.4199218768612,-1.8302191748164,0.3144934159272,0.6505473929828,0.1394021478129,25.5,1.0
1500.0,1.0726053063716,1.9267438447439,-4.5127231906873,4.0223522683808,-1.1975487496246,-1.4984527943292,-3.1342343769201,0.7892316925854,0.3640218780198,-3.5528776740521,3.5136988521208,-6.4298062744648,0.1231467894572,-4.7433928749811,1.5672211817843,-2.5192680935426,-1.1954683471113,-0.3950166425221,1.2545089046299,0.1928376916084,0.2814216390274,-0.0513756264587,0.5302844406701,-0.3457437624852,-1.8921683549239,0.3512426924894,0.3980975742424,0.0159807265082,50.0,1.0
1550.0,-1.3909553698748,3.0739046943919,-3.8485628930105,2.1246458067923,-1.1924579810491,-1.5958192385374,-3.1856715473437,1.3087512213321,-1.0332541241352,-5.4349388199447,5.3295745493064,-6.2812304433265,1.2036099218355,-5.8731805332562,-0.418392915703,-2.4758941558153,-4.6510911521747,-0.4963982345613,0.3423429302184,0.3948210415375,0.6013426384285,-0.512145156029,-0.0087740511808,-0.3782186791478,0.136619987325,0.2989364976681,0.2477389134542,0.0614022289479,205.5,1.0
1600.0,-1.6570529271117,2.9363094987354,-3.6527643547098,2.3413714866124,-1.6786129673463,-2.561968791636,-3.177375842623,-1.2878042680634,-0.6716484921272,-5.0345126459012,4.7162949786457,-7.2357829489573,0.3424892851578,-5.8747429578859,0.2155308794741,-3.0324795316894,-3.9418992608908,-0.9909787045627,-0.3797148899856,0.3961716288125,0.5376820514746,-0.5520241246736,0.0393044719268,0.4154250224323,0.039731901774,0.3089873316435,0.5701352478553,0.2274625657835,205.5,1.0
1700.0,0.7766893457935,3.3002541144532,-6.2135044589234,6.1810896238715,0.8999610247297,-2.5880581915306,-1.2776452113645,0.4827827375917,-2.014223456365,-3.6584091872436,6.0156764938318,-6.4052719436023,0.685214573945,-7.3375627933644,-0.5792140210864,-1.0142354817129,1.5157531182367,1.8109751791782,-0.1345863275825,0.4432837497623,0.3855032731689,0.1451098909634,0.2348544125087,-0.2111843000867,-0.8722737927939,0.4219362462142,0.6321353340982,0.1367240490678,135.5,1.0
