Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
1000.0,-2.0125,1.6899,-1.9012,2.3457,-0.6782,-1.412,-2.9521,1.2432,-1.5678,-2.4678,2.7899,-2.5789,-0.4321,-3.7891,0.2345,-1.0234,-2.5678,-0.0489,0.3652,0.1345,0.4578,-0.0256,-0.4321,0.2989,0.0543,0.1678,0.2456,-0.1234,100.0,1.0
1050.0,-3.1789,-3.1245,1.0345,2.1245,1.4567,-1.0234,0.3456,-0.0789,-0.289,-0.8123,-0.3987,-0.4789,0.6321,-1.5678,2.1234,0.689,0.6321,1.7345,0.2765,2.0987,0.6534,0.4234,1.3456,-0.2989,0.2879,-0.1389,-0.2456,0.0345,550.0,1.0
1100.0,-2.3567,1.8456,-0.389,2.3567,-0.789,-0.0987,0.5678,-0.3689,-0.2345,-1.4879,2.0567,-6.4345,0.0321,-1.5123,-0.689,-2.2345,-4.689,-2.6789,-1.3456,-0.4789,-0.2989,-0.9345,0.1654,-0.089,-0.1567,-0.5345,0.0412,-0.1567,250.0,1.0
1150.0,-4.5123,1.3987,-2.5123,2.7234,-1.0987,-1.6789,-3.5123,-0.2345,-0.2345,-4.6789,4.6789,-10.789,0.1945,-6.789,-0.0345,-7.489,-12.6345,-5.2345,0.3234,-0.189,0.5876,0.1789,-0.4234,-0.0567,0.2567,-0.6345,-0.8234,0.8345,65.0,1.0
1200.0,1.3456,3.1456,-4.3987,4.5678,3.4567,-1.3456,1.6789,-0.4678,-1.2345,-2.3456,2.1678,-4.4567,1.3789,-6.1345,-0.349,2.4567,6.5678,3.1456,-2.6789,0.0123,-0.3456,-0.6789,-0.6234,-1.5789,1.4456,0.5678,-0.0145,0.1567,9.5,1.0
1250.0,0.0234,4.1345,-6.2789,6.6789,0.789,-3.3789,-1.6234,0.1678,-2.789,-6.1456,5.5789,-9.7345,-0.3567,-10.589,-0.6456,-2.0456,-1.1789,0.1234,-1.9345,0.489,0.3789,-0.6123,-0.5567,0.1267,1.489,0.5067,0.7456,0.5112,15.0,1.0
1300.0,0.0345,4.1789,-6.5456,6.2789,1.3345,-2.5789,-1.689,0.3001,-3.189,-6.0345,6.6456,-8.8456,0.7123,-10.689,-1.389,-1.6789,-1.7567,0.7767,-1.3789,0.589,0.3567,-0.5678,-0.6678,-0.7456,1.6012,0.5456,0.7234,0.489,9.0,1.0
1350.0,0.329,3.7345,-5.6789,6.0234,1.6789,-2.4234,-0.789,0.1345,-2.2345,-5.2345,4.4678,-8.8123,-0.8234,-9.189,-0.2567,-0.9012,1.3345,0.776,-2.3456,0.2701,0.1567,-0.6789,-0.5567,-0.7234,1.4023,0.5567,0.5345,0.4078,12.0,1.0
1400.0,0.3189,3.8234,-5.6123,6.0678,1.5567,-2.6456,-0.7345,0.0567,-2.689,-4.9789,6.4234,-7.5345,0.3678,-9.2345,-1.3789,-0.5123,0.7456,1.4789,-1.8234,0.3789,0.2012,-0.5234,-0.589,-0.2345,1.4678,0.489,0.5123,0.4012,10.0,1.0
1450.0,0.7123,2.3456,-5.3123,4.0234,-1.7345,-1.7234,-3.9678,1.0789,-0.4789,-4.5678,5.5678,-7.1234,1.6789,-6.2567,0.4789,-3.5989,-4.8234,-0.6234,2.2678,0.5012,0.5789,0.1012,0.589,-0.3567,-1.789,0.3456,0.589,0.0956,11.0,1.0
