Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
8809,0.972316,-0.457285,1.526745,0.935215,0.183245,-0.356824,-0.712365,0.183952,-0.812347,1.065874,-0.216752,0.857413,-1.962141,1.038752,0.573641,-0.412638,-1.265483,0.983724,-0.483751,0.496824,0.143875,-0.295874,0.128752,-0.267485,0.183745,0.927451,-0.647812,-0.273951,542.23,1.0
5089,-1.293874,0.182375,1.395872,1.728459,-0.723461,-0.982346,0.456732,-0.194385,0.892347,-0.678245,1.265738,-0.356241,0.593846,-0.687432,-0.203945,0.864738,-0.912345,1.293845,-1.238475,-0.438294,0.283745,-0.983647,0.476834,-0.832748,0.276341,-0.183458,0.398295,-0.347832,275.34,1.0
9472,1.402938,-1.284573,0.594837,-1.204835,0.593478,1.394857,-0.485932,0.593847,-0.932847,1.293874,-0.394827,0.978236,-0.128347,0.594832,-0.394582,0.948374,-1.203948,0.173894,-0.483742,0.485923,0.038475,-0.594837,0.594823,-0.580942,0.204873,0.938475,-0.729483,-0.493847,350.75,1.0
2369,0.184739,0.938574,-0.293874,1.385734,-0.394857,1.204936,-0.593872,0.203974,-0.183472,0.593875,-0.839472,0.194857,-1.293847,0.839457,-1.029384,0.483739,-0.293874,0.103825,-0.839572,0.237945,0.738472,-0.012983,0.738495,-0.572934,0.283947,0.938572,-0.857348,0.593814,240.98,1.0
6348,1.594837,-1.093847,0.738574,-0.839572,0.273948,0.938572,-0.593847,0.847395,-1.092938,1.672384,-0.847395,0.938574,-1.037594,0.293857,-1.485739,1.593847,-1.092385,0.384793,-0.938472,0.948372,0.202837,-0.458732,0.392847,-0.938475,0.294857,1.485932,-0.847395,-0.485739,125.37,1.0
7081,-1.485739,0.273945,-1.203847,1.293874,-0.485739,1.038472,-0.573849,0.938572,-1.847295,1.384857,-0.923847,0.739584,-1.384759,0.213849,-1.729384,0.589473,-1.384759,0.193847,-0.492837,0.384729,0.394857,-0.738594,0.393847,-0.239874,0.193847,1.839574,-0.384739,-0.183749,837.45,1.0
4309,1.372843,-0.394572,0.285972,-1.394857,0.384752,1.085729,-0.394857,0.283748,-0.492837,1.493857,-0.294857,0.948372,-1.409283,0.374857,-1.593748,0.394857,-1.294857,0.293847,-0.274983,0.274839,0.384195,-0.584732,0.294857,-0.283945,0.392847,0.948372,-0.847395,0.203947,642.89,1.0
1057,-0.384972,1.394857,-0.472839,1.183745,-0.183847,0.903847,-0.847395,0.938572,-0.592847,1.485739,-0.938472,0.203984,-1.283495,0.928374,-1.102948,0.573849,-1.847295,0.583947,-0.384729,0.485739,0.203748,-0.495732,0.203847,-0.203984,0.103875,1.283947,-0.283495,-0.193874,394.17,1.0
3839,0.203947,-0.394857,1.302938,-0.192837,0.839572,-1.38475,0.928374,-0.573849,0.939857,-1.485394,0.283849,1.394572,-0.839572,0.283847,1.485739,-1.372847,1.485739,-1.394857,0.203847,-0.948375,-0.394872,0.394857,-0.203857,0.394857,-0.293847,-0.985739,0.583947,0.203847,985.23,1.0
7923,-0.203847,1.485372,-0.394857,1.928374,-0.495837,1.847203,-0.485739,0.394857,-0.983747,1.382938,-0.394584,0.928374,-1.273495,0.954837,-1.293847,1.384265,-1.029837,0.103847,-0.384732,0.573927,0.392847,-0.572934,0.392847,-0.372984,0.374857,1.384857,-0.485732,-0.192837,295.47,1.0
