Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
124.0,-1.789,2.113,1.134,3.897,-0.521,-1.422,-2.534,1.392,-2.771,-2.773,3.204,-2.902,-0.596,-4.287,0.39,-1.141,-2.831,-0.017,0.418,0.127,0.518,-0.034,-0.466,0.321,0.045,0.178,0.262,-0.142,523.0,1.0
367.0,-3.042,-3.159,1.089,2.291,1.362,-1.062,0.327,-0.069,-0.271,-0.839,-0.416,-0.504,0.678,-1.69,2.001,0.668,0.601,1.723,0.284,2.104,0.662,0.436,1.377,-0.292,0.28,-0.146,-0.253,0.034,479.0,1.0
2017.0,-2.301,1.761,-0.361,2.333,-0.82,-0.078,0.56,-0.401,-0.239,-1.526,2.035,-6.561,0.024,-1.471,-0.699,-2.281,-4.782,-2.614,-1.333,-0.429,-0.293,-0.931,0.171,-0.086,-0.157,-0.541,0.041,-0.154,207.91,1.0
5623.0,-4.396,1.36,-2.595,2.68,-1.126,-1.704,-3.494,-0.247,-0.249,-4.8,4.898,-10.914,0.185,-6.77,-0.009,-7.357,-12.597,-5.132,0.307,-0.17,0.574,0.178,-0.437,-0.052,0.251,-0.656,-0.826,0.848,102.5,1.0
6544.0,1.233,3.021,-4.303,4.731,3.623,-1.359,1.712,-0.497,-1.283,-2.448,2.102,-4.611,1.465,-6.077,-0.338,2.582,6.738,3.043,-2.722,0.01,-0.377,-0.702,-0.657,-1.633,1.489,0.568,-0.009,0.147,3.0,1.0
7181.0,0.007,4.138,-6.241,6.678,0.769,-3.351,-1.632,0.153,-2.796,-6.188,5.665,-9.855,-0.307,-10.689,-0.639,-2.04,-1.13,0.117,-1.935,0.489,0.363,-0.609,-0.54,0.129,1.487,0.506,0.736,0.512,1.5,1.0
7213.0,0.027,4.131,-6.561,6.347,1.328,-2.515,-1.69,0.304,-3.138,-6.044,6.755,-8.947,0.703,-10.732,-1.38,-1.639,-1.747,0.777,-1.328,0.586,0.371,-0.578,-0.67,-0.758,1.603,0.539,0.738,0.495,1.1,1.0
7811.0,0.33,3.714,-5.774,6.079,1.668,-2.421,-0.813,0.134,-2.215,-5.135,4.561,-8.874,-0.798,-9.178,-0.258,-0.87,1.312,0.774,-2.371,0.268,0.157,-0.653,-0.552,-0.715,1.414,0.556,0.531,0.405,1.2,1.0
8035.0,0.316,3.81,-5.614,6.048,1.553,-2.65,-0.747,0.056,-2.679,-4.96,6.44,-7.521,0.387,-9.251,-1.366,-0.501,0.785,1.493,-1.807,0.389,0.209,-0.51,-0.582,-0.22,1.472,0.492,0.519,0.401,4.4,1.0
8100.0,0.726,2.301,-5.328,4.008,-1.731,-1.733,-3.967,1.064,-0.485,-4.625,5.589,-7.149,1.681,-6.211,0.496,-3.6,-4.829,-0.648,2.251,0.503,0.59,0.11,0.602,-0.365,-1.842,0.353,0.595,0.098,5.0,1.0
8501.0,0.703,2.428,-5.233,4.415,-2.172,-2.666,-3.88,0.912,-0.165,-5.008,4.674,-8.168,0.639,-6.764,1.297,-3.812,-3.753,-1.048,1.555,0.423,0.552,-0.01,0.722,0.472,-1.96,0.322,0.601,0.128,6.5,1.0
8635.0,1.024,2.003,-4.768,3.818,-1.273,-1.735,-3.058,0.888,0.414,-3.957,3.573,-7.184,0.146,-5.248,1.679,-2.642,-1.311,-0.392,1.117,0.205,0.344,-0.055,0.71,-0.373,-2.033,0.365,0.396,0.021,2.0,1.0
9455.0,-1.584,3.26,-4.139,2.359,-1.407,-1.88,-3.512,1.514,-1.208,-6.233,5.451,-7.331,1.362,-6.609,-0.482,-2.603,-4.836,-0.554,0.35,0.314,0.502,-0.548,-0.075,-0.426,0.122,0.322,0.263,0.132,3.5,1.0
9507.0,-1.782,3.401,-3.823,2.627,-1.974,-2.732,-3.429,1.414,-0.777,-6.198,4.365,-8.242,0.344,-6.591,0.266,-3.029,-4.213,-1.214,-0.266,0.365,0.455,-0.578,0.045,0.462,0.043,0.306,0.532,0.242,5.0,1.0
9565.0,0.856,4.095,-7.422,7.381,0.972,-2.731,-1.495,0.544,-2.352,-3.945,6.354,-7.308,0.747,-9.058,-0.649,-1.072,1.523,1.83,-0.09,0.482,0.374,0.144,0.241,-0.235,-1.003,0.436,0.619,0.147,2.5,1.0
9915.0,-1.812,4.916,-5.928,5.702,1.203,-3.034,-1.714,0.56,-3.797,-7.453,7.387,-10.474,-0.38,-11.738,-2.087,-2.443,-3.536,0.129,-2.072,0.577,0.616,-0.407,-0.738,-0.278,1.107,0.322,0.893,0.57,1.7,1.0
10312.0,-0.25,4.314,-6.891,6.799,0.617,-2.964,-2.438,0.49,-3.372,-6.811,7.619,-10.287,-0.343,-11.542,-1.335,-2.69,-3.203,0.087,-1.315,0.633,0.537,-0.547,-0.606,-0.264,1.538,0.524,0.89,0.573,2.8,1.0
10759.0,0.313,2.659,-5.92,4.523,-2.316,-2.277,-4.683,1.203,-0.695,-5.527,6.663,-8.524,0.743,-7.677,0.594,-4.477,-5.845,-1.103,2.176,0.563,0.744,0.065,0.679,0.084,-1.91,0.323,0.622,0.184,3.4,1.0
10900.0,0.448,2.483,-5.662,4.454,-2.442,-2.184,-4.715,1.248,-0.717,-5.391,6.455,-8.486,0.636,-7.018,0.538,-4.648,-6.289,-1.338,2.261,0.55,0.755,0.141,0.664,0.132,-1.909,0.333,0.749,0.174,5.2,1.0
12015.0,-2.168,3.641,-4.509,2.729,-2.123,-2.34,-4.234,1.704,-1.304,-6.715,6.354,-8.602,0.45,-7.507,-0.437,-3.695,-6.305,-1.268,0.358,0.501,0.646,-0.504,-0.001,0.072,0.093,0.309,0.553,0.297,6.1,1.0
12031.0,-1.862,3.443,-4.469,2.804,-2.117,-2.333,-4.26,1.702,-1.44,-6.998,6.317,-8.671,0.317,-7.418,-0.435,-3.651,-6.292,-1.244,0.365,0.361,0.668,-0.517,-0.013,0.071,0.059,0.305,0.419,0.209,3.3,1.0
13992.0,-4.615,1.694,-3.115,4.33,-1.874,-0.988,-4.576,0.473,0.471,-5.575,4.801,-10.832,0.105,-9.404,-0.806,-7.551,-9.801,-4.121,1.741,-0.038,0.482,0.147,0.118,-0.216,-0.137,-0.425,-1.001,0.891,3.4,1.0
14585.0,-2.66,5.855,-7.655,6.381,-0.059,-3.132,-3.104,1.779,-3.832,-7.192,7.101,-9.927,-0.066,-10.923,-1.698,-2.38,-2.774,0.272,-1.381,0.398,0.735,-0.436,-0.385,-0.285,1.006,0.414,0.279,0.304,2.4,1.0
15192.0,-2.534,5.792,-7.619,6.397,-0.064,-3.137,-3.103,1.824,-3.879,-7.298,7.07,-10.002,-0.206,-10.861,-1.691,-2.361,-2.761,0.297,-1.386,0.407,0.717,-0.449,-0.403,-0.287,1.01,0.426,0.414,0.309,1.5,1.0
16238.0,-3.497,0.26,-4.49,4.855,-6.975,3.63,5.432,-1.947,-0.776,-1.989,4.692,-6.999,1.455,-3.739,0.316,-2.014,-5.137,-1.184,1.664,-3.043,-1.051,0.205,-2.12,0.171,-0.392,0.295,1.984,-0.899,902.3,1.0
17890.0,-2.124,5.974,-11.036,9.008,-1.688,-2.855,-7.809,2.029,-5.903,-12.839,12.019,-17.768,-0.43,-19.213,-0.961,-10.265,-15.502,-5.495,-0.411,1.494,1.647,-0.279,-0.665,-1.163,1.7,0.689,2.118,1.107,5.0,1.0
18609.0,0.379,3.913,-5.728,6.096,1.697,-2.806,-0.59,-0.122,-2.531,-5.154,4.655,-7.84,1.37,-9.635,-0.738,-0.664,0.892,0.979,-2.006,0.441,0.15,-0.602,-0.614,-0.404,1.569,0.52,0.528,0.41,2.4,1.0
19567.0,-1.426,4.14,-9.805,6.665,-4.748,-2.075,-10.088,2.792,-3.248,-11.419,10.854,-15.968,0.547,-14.689,0.913,-12.226,-18.586,-6.921,3.167,1.411,1.867,0.409,0.607,-0.768,-1.745,0.503,1.978,0.71,7.0,1.0
20010.0,-3.89,7.097,-11.427,8.606,-2.066,-2.986,-8.137,2.974,-6.271,-13.192,11.618,-17.63,-0.354,-18.821,-1.282,-10.032,-15.228,-5.321,-0.5,1.383,1.758,-0.188,-0.507,-1.188,1.189,0.604,1.88,0.876,5.0,1.0
20313.0,0.918,4.198,-7.534,7.428,1.119,-2.885,-1.342,0.362,-2.204,-4.138,4.571,-7.63,1.732,-9.441,-0.024,-1.235,1.631,1.316,-0.288,0.536,0.315,0.054,0.211,-0.418,-0.91,0.465,0.628,0.158,7.4,1.0
