Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
1823.0,-0.8765,1.2345,-0.5678,0.1234,-1.3456,0.7890,-0.2345,1.6789,-0.4567,0.9876,-1.2345,0.3456,-0.7890,1.2345.1,-0.5678.1,0.1234.1,-1.3456.1,0.7890.1,-0.2345.1,1.6789.1,-0.4567.1,0.9876.1,-1.2345.1,0.3456.1,-0.7890.1,1.2345.2,-0.5678.2,0.1234.2,123.45,1
2746.0,0.5678,-1.4567,0.2345,-0.6789,1.3456,-0.789,0.4567,-1.2345,0.6789,-0.5678,1.3456,-0.2345,0.789,-1.4567,0.5678,-0.1234,1.2345,-0.6789,0.4567,-1.789,0.3456,-0.5678,1.2345,-0.4567,0.6789,-1.3456,0.789,-0.2345,234.56,1
3659.0,-1.2345,0.5678,-0.789,1.3456,-0.4567,0.1234,-1.6789,0.2345,-0.5678,1.789,-0.3456,0.6789,-1.2345,0.5678,-0.789,1.3456,-0.4567,0.1234,-1.6789,0.2345,-0.5678,1.789,-0.3456,0.6789,-1.2345,0.5678,-0.789,1.3456,345.67,1
4572.0,0.789,-1.2345,0.5678,-0.3456,1.6789,-0.4567,0.1234,-1.3456,0.789,-0.2345,1.6789,-0.4567,0.9876,-1.2345,0.3456,-0.789,1.2345,-0.5678,0.1234,-1.3456,0.789,-0.2345,1.6789,-0.4567,0.9876,-1.2345,0.3456,-0.789,456.78,1
5485.0,-0.5678,1.3456,-0.2345,0.789,-1.4567,0.5678,-0.1234,1.2345,-0.6789,0.4567,-1.789,0.3456,-0.5678,1.2345,-0.4567,0.6789,-1.3456,0.789,-0.2345,1.6789,-0.4567,0.9876,-1.2345,0.3456,-0.789,1.2345,-0.5678,0.1234,567.89,1
6398.0,1.3456,-0.789,0.4567,-1.2345,0.6789,-0.5678,1.3456,-0.2345,0.789,-1.4567,0.5678,-0.1234,1.2345,-0.6789,0.4567,-1.789,0.3456,-0.5678,1.2345,-0.4567,0.6789,-1.3456,0.789,-0.2345,1.6789,-0.4567,0.9876,-1.2345,678.9,1
7311.0,-1.6789,0.2345,-0.5678,1.789,-0.3456,0.6789,-1.2345,0.5678,-0.789,1.3456,-0.4567,0.1234,-1.6789,0.2345,-0.5678,1.789,-0.3456,0.6789,-1.2345,0.5678,-0.789,1.3456,-0.4567,0.1234,-1.3456,0.789,-0.2345,1.6789,789.01,1
8224.0,0.4567,-1.789,0.3456,-0.5678,1.2345,-0.4567,0.6789,-1.3456,0.789,-0.2345,1.6789,-0.4567,0.9876,-1.2345,0.3456,-0.789,1.2345,-0.5678,0.1234,-1.3456,0.789,-0.2345,1.6789,-0.4567,0.9876,-1.2345,0.3456,-0.789,890.12,1
9137.0,-0.3456,1.6789,-0.4567,0.9876,-1.2345,0.3456,-0.789,1.2345,-0.5678,0.1234,-1.3456,0.789,-0.2345,1.6789,-0.4567,0.9876,-1.2345,0.3456,-0.789,1.2345,-0.5678,0.1234,-1.3456,0.789,-0.2345,1.6789,-0.4567,0.9876,901.23,1
10050.0,1.789,-0.5678,0.1234,-1.3456,0.789,-0.2345,1.6789,-0.4567,0.9876,-1.2345,0.3456,-0.789,1.2345,-0.5678,0.1234,-1.3456,0.789,-0.2345,1.6789,-0.4567,0.9876,-1.2345,0.3456,-0.789,1.2345,-0.5678,0.1234,-1.3456,123.45,1
10963.0,-0.789,1.3456,-0.4567,0.6789,-1.3456,0.789,-0.2345,1.6789,-0.4567,0.9876,-1.2345,0.3456,-0.789,1.2345,-0.5678,0.1234,-1.3456,0.789,-0.2345,1.6789,-0.4567,0.9876,-1.2345,0.3456,-0.789,1.2345,-0.5678,0.1234,234.56,1
11876.0,0.6789,-1.3456,0.789,-0.2345,1.6789,-0.4567,0.9876,-1.2345,0.3456,-0.789,1.2345,-0.5678,0.1234,-1.3456,0.789,-0.2345,1.6789,-0.4567,0.9876,-1.2345,0.3456,-0.789,1.2345,-0.5678,0.1234,-1.3456,0.789,-0.2345,345.67,1
12789.0,-1.2345,0.5678,-0.789,1.3456,-0.4567,0.1234,-1.6789,0.2345,-0.5678,1.789,-0.3456,0.6789,-1.2345,0.5678,-0.789,1.3456,-0.4567,0.1234,-1.6789,0.2345,-0.5678,1.789,-0.3456,0.6789,-1.2345,0.5678,-0.789,1.3456,456.78,1
13702.0,0.3456,-0.789,1.2345,-0.5678,0.1234,-1.3456,0.789,-0.2345,1.6789,-0.4567,0.9876,-1.2345,0.3456,-0.789,1.2345,-0.5678,0.1234,-1.3456,0.789,-0.2345,1.6789,-0.4567,0.9876,-1.2345,0.3456,-0.789,1.2345,-0.5678,567.89,1
14615.0,-0.4567,0.9876,-1.2345,0.3456,-0.789,1.2345,-0.5678,0.1234,-1.3456,0.789,-0.2345,1.6789,-0.4567,0.9876,-1.2345,0.3456,-0.789,1.2345,-0.5678,0.1234,-1.3456,0.789,-0.2345,1.6789,-0.4567,0.9876,-1.2345,0.3456,678.9,1
15528.0,1.5678,-0.1234,0.789,-1.3456,0.4567,-0.6789,1.2345,-0.5678,0.3456,-1.789,0.1234,-0.4567,1.3456,-0.6789,0.2345,-1.5678,0.789,-0.3456,1.2345,-0.5678,0.1234,-1.6789,0.4567,-0.789,1.3456,-0.2345,0.6789,-1.5678,789.01,1
16441.0,-1.3456,0.789,-0.2345,1.6789,-0.4567,0.9876,-1.2345,0.3456,-0.789,1.2345,-0.5678,0.1234,-1.3456,0.789,-0.2345,1.6789,-0.4567,0.9876,-1.2345,0.3456,-0.789,1.2345,-0.5678,0.1234,-1.3456,0.789,-0.2345,1.6789,890.12,1
