Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
1001.0,-2.3122265,1.951992,-1.6098507,3.9979056,-0.52218786,-1.4265453,-2.5373873,1.3916572,-2.7700893,-2.772272,3.202033,-2.8999074,-0.5952219,-4.2892537,0.3897241,-1.1407472,-2.8300557,-0.016822468,0.4169557,0.12691056,0.51723236,-0.035049368,-0.4652111,0.3201982,0.044519167,0.1778398,0.261145,-0.14327587,200.0,1
1050.0,-3.0435405,-3.1573071,1.0884628,2.2886436,1.3598051,-1.0648226,0.32557428,-0.06779365,-0.27095285,-0.8385866,-0.41457546,-0.50314087,0.6765015,-1.692029,2.0006347,0.6667797,0.59971744,1.725321,0.28334483,2.1023388,0.6616959,0.4354772,1.3759657,-0.29380316,0.27979803,-0.14536172,-0.2527731,0.035764225,150.0,1.0
2100.0,-2.3033495,1.7592474,-0.35974473,2.330243,-0.82162833,-0.07578757,0.56231976,-0.39914656,-0.23825336,-1.5254116,2.0329123,-6.5601244,0.022937324,-1.4701016,-0.6988261,-2.2821937,-4.781831,-2.615665,-1.3344411,-0.43002188,-0.29416633,-0.93239105,0.17272629,-0.08732954,-0.15611425,-0.5426279,0.03956599,-0.15302879,300.0,1.0
3150.0,-4.3979745,1.3583671,-2.5928442,2.679787,-1.128131,-1.7065364,-3.4961972,-0.24877775,-0.2477679,-4.801637,4.8958445,-10.912819,0.18437169,-6.7710967,-0.0073261832,-7.358083,-12.598419,-5.1315484,0.30833393,-0.17160788,0.57357407,0.17696771,-0.43620688,-0.053501863,0.25240526,-0.65748775,-0.8271357,0.8495734,400.0,1.0
4200.0,1.234235,3.0197403,-4.304597,4.7327952,3.6242008,-1.3577456,1.713445,-0.4963585,-1.2828578,-2.4474692,2.1013439,-4.6096287,1.4643776,-6.079337,-0.33923736,2.581851,6.7393847,3.042493,-2.721853,0.009060836,-0.3790683,-0.704181,-0.65680474,-1.632653,1.4889014,0.56679726,-0.010016223,0.14679274,500.0,1.0
5250.0,0.008430365,4.137837,-6.2406964,6.675732,0.768307,-3.3530595,-1.6317346,0.15461245,-2.7958925,-6.1878905,5.6643944,-9.854485,-0.30616665,-10.691197,-0.6384982,-2.0419738,-1.1290559,0.11645252,-1.9346657,0.48837823,0.3645142,-0.60805714,-0.53952795,0.12893999,1.4884813,0.5079627,0.73582166,0.5135737,600.0,1.0
6300.0,0.026779227,4.132464,-6.5606,6.3485565,1.3296657,-2.5134788,-1.6891022,0.3032528,-3.139409,-6.045468,6.7546253,-8.948179,0.702725,-10.733854,-1.37952,-1.6389601,-1.7463502,0.77674407,-1.3273566,0.5877432,0.37050864,-0.5767525,-0.6696054,-0.75990754,1.6050556,0.5406754,0.7370404,0.4966991,700.0,1.0
7350.0,0.32959434,3.7128892,-5.775935,6.0782657,1.667359,-2.4201684,-0.81289124,0.13308012,-2.2143114,-5.1344543,4.5607204,-8.873748,0.7974836,-9.177166,-0.25702477,-0.8716885,1.3130137,0.77391386,-2.3705995,0.26977277,0.15661716,-0.65245044,-0.5515722,-0.7165216,1.4157166,0.5552647,0.5305074,0.40447405,800.0,1.0
8400.0,0.316459,3.809076,-5.615159,6.047445,1.554026,-2.6513531,-0.7465793,0.055586312,-2.6786785,-4.9594927,6.4390535,-7.5201173,0.38635167,-9.252307,-1.3651885,-0.5023622,0.7844266,1.4943047,-1.8080121,0.38830742,0.20882837,-0.5117466,-0.5838132,-0.21984503,1.4747527,0.49119192,0.51886827,0.40252808,900.0,1.0
9450.0,0.7256457,2.3008945,-5.329976,4.007683,-1.7304106,-1.7321925,-3.9685926,1.0637281,-0.48609656,-4.624985,5.588724,-7.1482425,1.6804508,-6.2102575,0.4952821,-3.5995402,-4.830324,-0.6490901,2.2501233,0.50464624,0.5896691,0.10954132,0.60104525,-0.3647003,-1.8430777,0.3519093,0.59454995,0.09937224,1000.0,1.0
