Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
10321.0,-1.256743,0.634528,-0.987654,1.234567,-0.876543,0.345678,-1.456789,0.987654,-0.56789,1.234567,-0.345678,1.456789,-0.987654,0.876543,-1.234567,0.56789,-0.654321,1.345678,-0.876543,0.234567,-1.345678,0.765432,-0.123456,1.234567,-0.345678,0.456789,-1.56789,0.678901,120.5,1.0
54789.0,-0.876543,1.234567,-0.345678,0.456789,-1.56789,0.678901,-0.789012,1.890123,-0.901234,0.012345,-1.123456,0.234567,-0.345678,1.456789,-0.56789,0.678901,-1.789012,0.890123,-0.901234,1.012345,-0.123456,1.234567,-0.345678,0.456789,-1.56789,0.678901,-0.789012,1.890123,250.75,1.0
87654.0,-0.567890,1.234567,-1.345678,0.765432,-0.123456,1.234567,-0.345678,0.456789,-1.56789,0.678901,-0.789012,1.890123,-0.901234,0.012345,-1.123456,0.234567,-0.345678,1.456789,-0.56789,0.789012,-1.890123,0.901234,-0.012345,1.123456,-0.234567,0.345678,-1.456789,0.56789,89.99,1.0
23456.0,-1.345678,0.765432,-0.56789,1.234567,-0.345678,0.456789,-1.56789,0.678901,-0.789012,1.890123,-0.901234,0.012345,-1.123456,0.234567,-0.345678,1.456789,-0.56789,0.678901,-1.789012,0.890123,-0.901234,1.012345,-0.123456,1.234567,-0.345678,0.456789,-1.56789,0.678901,500.0,1.0
54321.0,-0.789012,1.890123,-0.901234,0.012345,-1.123456,0.234567,-0.345678,1.456789,-0.56789,0.678901,-1.789012,0.890123,-0.901234,1.012345,-0.123456,1.234567,-0.345678,0.456789,-1.56789,0.678901,-0.789012,1.890123,-0.901234,0.012345,-1.123456,0.234567,-0.345678,1.456789,300.25,1.0
67890.0,-1.789012,0.890123,-0.901234,1.012345,-0.123456,1.234567,-0.345678,0.456789,-1.56789,0.678901,-0.789012,1.890123,-0.901234,0.012345,-1.123456,0.234567,-0.456789,1.56789,-0.678901,0.789012,-1.890123,0.901234,-0.012345,1.123456,-0.234567,0.345678,-1.456789,0.56789,75.75,1.0
32109.0,-0.345678,1.456789,-0.56789,0.678901,-1.789012,0.890123,-0.901234,1.012345,-0.123456,1.234567,-0.345678,0.456789,-1.56789,0.678901,-0.789012,1.890123,-0.901234,0.012345,-1.123456,0.234567,-0.345678,1.456789,-0.56789,0.678901,-1.789012,0.890123,-0.901234,1.012345,180.15,1.0
76543.0,-0.901234,1.012345,-0.123456,1.234567,-0.345678,0.456789,-1.56789,0.678901,-0.789012,1.890123,-0.901234,0.012345,-1.123456,0.234567,-0.345678,1.456789,-0.56789,0.678901,-1.789012,0.890123,-0.901234,1.012345,-0.123456,1.234567,-0.345678,0.456789,-1.56789,0.678901,220.0,1.0
98765.0,-1.567890,0.678901,-0.789012,1.890123,-0.901234,0.012345,-1.123456,0.234567,-0.345678,1.456789,-0.56789,0.678901,-1.789012,0.890123,-0.901234,1.012345,-0.678901,0.789012,-1.890123,0.901234,-0.012345,1.123456,-0.234567,0.345678,-1.456789,0.56789,-0.678901,0.789012,199.99,1.0
11223.0,-0.123456,1.234567,-0.345678,0.456789,-1.56789,0.678901,-0.789012,1.890123,-0.901234,0.012345,-1.123456,0.234567,-0.345678,1.456789,-0.56789,0.789012,-1.890123,0.901234,-0.012345,1.123456,-0.234567,0.345678,-1.456789,0.56789,-0.678901,0.789012,-1.890123,0.901234,135.4,1.0
33445.0,-1.234567,0.345678,-0.456789,1.56789,-0.678901,0.789012,-1.890123,0.901234,-0.012345,1.123456,-0.234567,0.345678,-1.456789,0.56789,-0.678901,0.789012,-1.890123,0.901234,-0.012345,1.123456,-0.234567,0.345678,-1.456789,0.56789,-0.678901,0.789012,-1.890123,0.901234,50.0,1.0
55667.0,-0.678901,0.789012,-1.890123,0.901234,-0.012345,1.123456,-0.234567,0.345678,-1.456789,0.56789,-0.678901,0.789012,-1.890123,0.901234,-0.012345,1.123456,-0.345678,1.456789,-0.56789,0.678901,-1.789012,0.890123,-0.901234,1.012345,-0.123456,1.234567,-0.345678,0.456789,280.6,1.0
77889.0,-0.012345,1.123456,-0.234567,0.345678,-1.456789,0.56789,-0.678901,0.789012,-1.890123,0.901234,-0.012345,1.123456,-0.234567,0.345678,-1.456789,0.56789,-0.678901,0.789012,-1.890123,0.901234,-0.012345,1.123456,-0.234567,0.345678,-1.456789,0.56789,-0.678901,0.789012,89.5,1.0
99000.0,-1.890123,0.901234,-0.012345,1.123456,-0.234567,0.345678,-1.456789,0.56789,-0.678901,0.789012,-1.890123,0.901234,-0.012345,1.123456,-0.234567,0.345678,-1.456789,0.56789,-0.678901,0.789012,-1.890123,0.901234,-0.012345,1.123456,-0.234567,0.345678,-1.456789,0.56789,140.0,1.0
22112.0,-0.567890,0.678901,-1.789012,0.890123,-0.901234,1.012345,-0.123456,1.234567,-0.345678,0.456789,-1.56789,0.678901,-0.789012,1.890123,-0.901234,0.012345,-1.234567,0.345678,-0.456789,1.56789,-0.678901,0.789012,-1.890123,0.901234,-0.012345,1.123456,-0.234567,0.345678,75.0,1.0
44334.0,-0.901234,1.012345,-0.123456,1.234567,-0.345678,1.456789,-0.56789,0.678901,-1.789012,0.890123,-0.901234,1.012345,-0.123456,1.234567,-0.345678,0.456789,-1.56789,0.678901,-0.789012,1.890123,-0.901234,0.012345,-1.123456,0.234567,-0.345678,1.456789,-0.56789,0.678901,315.25,1.0
66556.0,-0.789012,1.890123,-0.901234,0.012345,-1.123456,0.234567,-0.345678,1.456789,-0.56789,1.678901,-1.789012,0.890123,-0.901234,1.012345,-0.678901,0.789012,-1.890123,0.901234,-0.012345,1.123456,-0.234567,0.345678,-1.456789,0.56789,-0.678901,0.789012,-1.890123,0.901234,210.35,1.0
88778.0,-1.123456,0.234567,-0.345678,1.456789,-0.56789,0.678901,-1.789012,0.890123,-0.901234,1.012345,-0.123456,1.234567,-0.345678,0.456789,-1.56789,0.678901,-0.789012,1.890123,-0.901234,0.012345,-1.123456,0.234567,-0.345678,1.456789,-0.56789,0.678901,-1.789012,0.890123,95.7,1.0
