Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
58234.0,-2.31222654,1.95199201,-1.60985073,3.99790559,-0.52218786,-1.42654532,-2.53738731,1.39165725,-2.77008928,-2.77227214,3.20203321,-2.89990739,-0.59522188,-4.28925378,0.38972412,-1.14074718,-2.83005567,-0.01682247,0.41695571,0.12691056,0.51723237,-0.03504937,-0.46521108,0.3201982,0.04451917,0.1778398,0.261145, -0.14327587,0.0,1
60012.0,-3.04354062,-3.15730712,1.08846278,2.28864362,1.35980513,-1.06482252,0.32557427,-0.06779365,-0.27095284,-0.83858656,-0.41457545,-0.50314086,0.67650154,-1.69202893,2.00063484,0.6667797,0.59971741,1.72532101,0.28334483,2.10233879,0.66169592,0.43547721,1.37596574,-0.29380315,0.27979803,-0.14536171,-0.25277312,0.03576423,529.0,1
61245.0,-2.30334957,1.75924746,-0.35974474,2.33024305,-0.82162833,-0.07578757,0.56231978,-0.39914658,-0.23825337,-1.52541163,2.03291216,-6.5601243,0.02293732,-1.47010154,-0.69882607,-2.28219383,-4.78183086,-2.61566494,-1.33444107,-0.43002187,-0.29416632,-0.93239106,0.1727263,-0.08732954,-0.15611426,-0.54262789,0.03956599,-0.1530288,239.93,1
62356.0,-4.39797444,1.35836703,-2.59284422,2.67978697,-1.12813094,-1.70653639,-3.49619729,-0.24877774,-0.2477679,-4.80163741,4.89584422,-10.91281932,0.18437169,-6.77109672,-0.00732618,-7.35808322,-12.59841854,-5.13154863,0.30833395,-0.17160788,0.57357407,0.17696772,-0.43620688,-0.05350186,0.25240526,-0.65748775,-0.82713571,0.84957338,59.0,1
63457.0,1.23423505,3.01974042,-4.30459688,4.73279513,3.62420083,-1.35774566,1.71344499,-0.49635849,-1.28285782,-2.44746926,2.10134387,-4.60962839,1.46437762,-6.07933719,-0.33923737,2.58185095,6.73938438,3.04249318,-2.72185312,0.00906084,-0.37906831,-0.70418103,-0.65680476,-1.63265296,1.48890145,0.56679727,-0.01001622,0.14679273,1.0,1
64568.0,0.00843036,4.13783683,-6.24069657,6.67573216,0.76830702,-3.35305955,-1.63173467,0.15461245,-2.79589246,-6.18789063,5.66439471,-9.85448482,-0.30616666,-10.69119621,-0.63849819,-2.04197379,-1.12905588,0.11645252,-1.93466574,0.48837822,0.36451421,-0.60805713,-0.53952794,0.12893998,1.48848121,0.50796268,0.73582164,0.51357374,1.0,1
65679.0,0.02677923,4.1324639,-6.56059997,6.34855667,1.32966567,-2.51347885,-1.6891022,0.3032528,-3.13940906,-6.0454678,6.75462545,-8.94817858,0.702725,-10.7338541,-1.37951986,-1.63896011,-1.74635014,0.7767441,-1.32735664,0.58774322,0.37050865,-0.57675247,-0.66960537,-0.75990753,1.60505555,0.5406754,0.73704038,0.49669911,1.0,1
66790.0,0.32959433,3.7128893,-5.77593511,6.07826551,1.66735901,-2.42016841,-0.81289125,0.13308012,-2.21431131,-5.13445447,4.56072011,-8.87374836,-0.7974836,-9.17716637,-0.25702478,-0.87168849,1.31301363,0.77391387,-2.37059945,0.26977278,0.15661717,-0.65245044,-0.55157222,-0.71652164,1.41571662,0.55526474,0.53050739,0.40447405,1.0,1
67901.0,0.316459,3.80907595,-5.61515901,6.0474451,1.55402596,-2.65135311,-0.74657927,0.05558631,-2.67867854,-4.95949291,6.43905335,-7.52011739,0.38635167,-9.25230725,-1.36518842,-0.50236219,0.7844266,1.49430461,-1.80801216,0.38830743,0.20882837,-0.51174662,-0.58381322,-0.21984503,1.47475258,0.49119193,0.51886828,0.40252807,1.0,1
69012.0,0.72564574,2.30089444,-5.32997618,4.0076828,-1.73041059,-1.73219257,-3.96859262,1.06372815,-0.48609655,-4.62498495,5.58872391,-7.14824264,1.68045074,-6.21025775,0.49528212,-3.59954021,-4.83032424,-0.64909012,2.25012325,0.50464623,0.58966913,0.10954132,0.60104528,-0.36470028,-1.84307769,0.3519093,0.59454998,0.09937224,1.0,1
