Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
18734.58,4.23,-1.56,5.67,2.34,-3.45,0.78,-2.89,1.23,-4.56,2.89,-3.21,5.43,-1.98,2.76,-4.87,3.65,-2.54,1.87,-3.76,4.56,-1.23,2.34.1,-4.56.1,1.23.1,-3.45.1,2.67,-1.89,5.43.1,345.67,1
12456.12,-2.34,3.45,-1.56,4.78,-5.67,1.23,-3.45,2.34,-1.23,4.56,-2.34,3.45,-4.56,1.23,-5.67,2.34,-4.56,1.23,-2.34,3.45,-5.67,2.34,-4.56,1.23,-2.34,3.45,-4.56,2.34,567.89,1.0
8567.34,1.23,-4.56,2.34,-3.45,5.67,-2.34,4.56,-1.23,3.45,-5.67,2.34,-4.56,1.23,-3.45,5.67,-1.23,3.45,-5.67,2.34,-1.23,4.56,-2.34,3.45,-5.67,2.34,-1.23,4.56,-2.34,789.01,1.0
16234.78,5.67,-2.34,4.56,-1.23,3.45,-5.67,2.34,-4.56,1.23,-3.45,5.67,-1.23,3.45,-5.67,2.34,-1.23,4.56,-2.34,3.45,-5.67,2.34,-1.23,4.56,-2.34,3.45,-5.67,2.34,-1.23,234.56,1.0
4567.89,-3.45,5.67,-1.23,3.45,-5.67,2.34,-1.23,4.56,-2.34,3.45,-5.67,2.34,-1.23,4.56,-2.34,3.45,-5.67,2.34,-1.23,4.56,-2.34,3.45,-5.67,2.34,-1.23,4.56,-2.34,3.45,678.9,1.0
19876.54,2.34,-3.45,5.67,-2.34,4.56,-1.23,3.45,-5.67,2.34,-1.23,4.56,-2.34,3.45,-5.67,2.34,-1.23,4.56,-2.34,3.45,-5.67,2.34,-1.23,4.56,-2.34,3.45,-5.67,2.34,-1.23,345.67,1.0
14567.89,-1.23,4.56,-2.34,3.45,-5.67,2.34,-1.23,4.56,-2.34,3.45,-5.67,2.34,-1.23,4.56,-2.34,3.45,-5.67,2.34,-1.23,4.56,-2.34,3.45,-5.67,2.34,-1.23,4.56,-2.34,3.45,789.01,1.0
5678.90,3.45,-5.67,2.34,-1.23,4.56,-2.34,3.45,-5.67,2.34,-1.23,4.56,-2.34,3.45,-5.67,2.34,-1.23,4.56,-2.34,3.45,-5.67,2.34,-1.23,4.56,-2.34,3.45,-5.67,2.34,-1.23,123.45,1.0
17654.32,-4.56,1.23,-3.45,5.67,-1.23,3.45,-5.67,2.34,-1.23,4.56,-2.34,3.45,-5.67,2.34,-1.23,4.56,-2.34,3.45,-5.67,2.34,-1.23,4.56,-2.34,3.45,-5.67,2.34,-1.23,4.56,456.78,1.0
12345.67,5.67,-2.34,3.45,-5.67,2.34,-1.23,4.56,-2.34,3.45,-5.67,2.34,-1.23,4.56,-2.34,3.45,-5.67,2.34,-1.23,4.56,-2.34,3.45,-5.67,2.34,-1.23,4.56,-2.34,3.45,-5.67,912.34,1.0
9876.54,-2.34,3.45,-5.67,2.34,-1.23,4.56,-2.34,3.45,-5.67,2.34,-1.23,4.56,-2.34,3.45,-5.67,2.34,-1.23,4.56,-2.34,3.45,-5.67,2.34,-1.23,4.56,-2.34,3.45,-5.67,2.34,678.9,1.0
15432.10,4.56,-1.23,5.67,-2.34,3.45,-5.67,2.34,-1.23,4.56,-2.34,3.45,-5.67,2.34,-1.23,4.56,-2.34,3.45,-5.67,2.34,-1.23,4.56,-2.34,3.45,-5.67,2.34,-1.23,4.56,-2.34,789.01,1.0
5678.12,-5.67,2.34,-1.23,4.56,-2.34,3.45,-5.67,2.34,-1.23,4.56,-2.34,3.45,-5.67,2.34,-1.23,4.56,-2.34,3.45,-5.67,2.34,-1.23,4.56,-2.34,3.45,-5.67,2.34,-1.23,4.56,234.56,1.0
17654.98,3.45,-5.67,2.34,-1.23,4.56,-2.34,3.45,-5.67,2.34,-1.23,4.56,-2.34,3.45,-5.67,2.34,-1.23,4.56,-2.34,3.45,-5.67,2.34,-1.23,4.56,-2.34,3.45,-5.67,2.34,-1.23,345.67,1.0
12345.67,-1.23,4.56,-2.34,3.45,-5.67,2.34,-1.23,4.56,-2.34,3.45,-5.67,2.34,-1.23,4.56,-2.34,3.45,-5.67,2.34,-1.23,4.56,-2.34,3.45,-5.67,2.34,-1.23,4.56,-2.34,3.45,456.78,1.0
9876.54,2.34,-3.45,5.67,-2.34,4.56,-1.23,3.45,-5.67,2.34,-1.23,4.56,-2.34,3.45,-5.67,2.34,-1.23,4.56,-2.34,3.45,-5.67,2.34,-1.23,4.56,-2.34,3.45,-5.67,2.34,-1.23,678.9,1.0
15432.10,-3.45,5.67,-1.23,3.45,-5.67,2.34,-1.23,4.56,-2.34,3.45,-5.67,2.34,-1.23,4.56,-2.34,3.45,-5.67,2.34,-1.23,4.56,-2.34,3.45,-5.67,2.34,-1.23,4.56,-2.34,3.45,789.01,1.0
5678.12,4.56,-1.23,3.45,-5.67,2.34,-1.23,4.56,-2.34,3.45,-5.67,2.34,-1.23,4.56,-2.34,3.45,-5.67,2.34,-1.23,4.56,-2.34,3.45,-5.67,2.34,-1.23,4.56,-2.34,3.45,-5.67,234.56,1.0
17654.98,-2.34,3.45,-5.67,2.34,-1.23,4.56,-2.34,3.45,-5.67,2.34,-1.23,4.56,-2.34,3.45,-5.67,2.34,-1.23,4.56,-2.34,3.45,-5.67,2.34,-1.23,4.56,-2.34,3.45,-5.67,2.34,345.67,1.0
12345.67,5.67,-2.34,4.56,-1.23,3.45,-5.67,2.34,-4.56,1.23,-3.45,5.67,-1.23,3.45,-5.67,2.34,-1.23,4.56,-2.34,3.45,-5.67,2.34,-1.23,4.56,-2.34,3.45,-5.67,2.34,-1.23,456.78,1.0
9876.54,-4.56,1.23,-3.45,5.67,-1.23,3.45,-5.67,2.34,-1.23,4.56,-2.34,3.45,-5.67,2.34,-1.23,4.56,-2.34,3.45,-5.67,2.34,-1.23,4.56,-2.34,3.45,-5.67,2.34,-1.23,4.56,678.9,1.0
15432.10,3.45,-5.67,2.34,-1.23,4.56,-2.34,3.45,-5.67,2.34,-1.23,4.56,-2.34,3.45,-5.67,2.34,-1.23,4.56,-2.34,3.45,-5.67,2.34,-1.23,4.56,-2.34,3.45,-5.67,2.34,-1.23,789.01,1.0
