Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
45237.0,-1.256,0.789,-1.432,2.564,-0.678,-1.234,-2.345,1.456,-2.567,-2.678,3.789,-2.890,-0.567,-4.123,0.234,-1.345,-2.456,-0.789,0.890,0.567,0.678,-0.789.1,-0.890,0.123,0.234.1,0.345,0.456,-0.567.1,100.50,1
69514.0,-2.345,1.89,-2.123,3.789,-1.234,-2.345,-3.456,2.567,-3.678,-3.789,4.89,-3.901,-1.678,-5.234,0.345,-2.456,-3.567,-1.89,1.123,0.678,0.789,-0.901,-1.012,0.234,0.345,0.456,0.567,-0.678,200.75,1.0
12365.0,-0.789,0.456,-0.89,1.234,-0.345,-0.678,-1.789,0.89,-1.234,-1.345,2.456,-1.567,-0.345,-3.456,0.123,-0.789,-1.89,-0.345,0.567,0.89,0.345,-0.456,-0.567,0.789,0.89,0.901,0.012,-0.123,50.0,1.0
86420.0,-3.456,2.345,-2.678,4.012,-1.567,-2.789,-3.89,2.123,-3.234,-3.345,5.456,-4.567,-1.89,-5.678,0.567,-2.789,-3.89,-2.123,1.456,0.789,1.234,-1.345,-1.456,0.345,0.456,0.567,0.678,-0.789,150.25,1.0
29384.0,-1.123,1.012,-1.234,2.345,-0.456,-1.567,-2.678,1.789,-2.89,-2.901,3.012,-2.123,-0.789,-4.345,0.456,-1.678,-2.789,-0.901,0.789,0.456,0.567,-0.678,-0.789,0.012,0.123,0.234,0.345,-0.456,80.6,1.0
51234.0,-2.567,1.678,-2.345,3.456,-1.89,-2.901,-3.012,2.345,-3.456,-3.567,4.678,-3.789,-1.234,-5.012,0.678,-2.89,-3.901,-1.234,1.012,0.345,0.456,-0.567,-0.678,0.123,0.234,0.345,0.456,-0.567,130.4,1.0
67890.0,-1.89,0.567,-1.678,2.89,-0.789,-1.89,-2.901,1.012,-2.345,-2.456,3.567,-2.678,-0.901,-4.567,0.789,-1.901,-2.012,-0.567,0.89,0.678,0.789,-0.89,-1.001,0.234,0.345,0.456,0.567,-0.678,95.3,1.0
34567.0,-0.567,0.345,-0.789,1.567,-0.234,-0.567,-1.678,0.789,-1.89,-2.001,2.123,-1.345,-0.456,-3.678,0.901,-0.789,-1.89,-0.234,0.567,0.89,0.345,-0.456,-0.567,0.678,0.789,0.89,0.901,-0.012,60.8,1.0
78901.0,-2.234,1.567,-2.89,3.012,-1.345,-2.456,-3.567,2.789,-3.89,-3.901,4.012,-3.123,-1.789,-5.456,0.012,-2.345,-3.456,-1.567,1.234,0.901,1.012,-1.123,-1.234,0.345,0.456,0.567,0.678,-0.789,170.2,1.0
45678.0,-1.678,0.901,-1.89,2.123,-0.567,-1.678,-2.789,1.901,-2.012,-2.123,3.234,-2.345,-0.901,-4.678,0.345,-1.567,-2.678,-0.901,0.789,0.567,0.678,-0.789,-0.89,0.012,0.123,0.234,0.345,-0.456,110.1,1.0
